book_id,platform,source_id,title,http_status,fetch_ok,n_text,n_image,axis_match,axis_diff,empty_pages,chars_raw,chars_billable,max_page_chars,p_numbers_contiguous,p_min,p_max,mojibake_suspect,error,flags,content_url
247b05d9-8a74-47d6-901c-15bb95343fb3,african_storybook,22642,The kingfisher and the sea,200,True,12,13,False,-1,0,1236,1239,163,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22642.txt
d6455f62-5dbd-44f5-a86c-187e137e3aa6,african_storybook,22659,Who stole the Food,200,True,6,7,False,-1,0,746,746,170,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22659.txt
95e8a2d0-4864-4063-bf1f-56c398523f4c,african_storybook,22675,What the African Storybook does,200,True,9,10,False,-1,0,754,754,116,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22675.txt
57327ada-73d8-4be1-bbcb-cf2bc51830ab,african_storybook,22679,Donkey,200,True,10,12,False,-2,0,43,43,7,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22679.txt
a7266fea-cd1c-4070-9658-566fa88f2263,african_storybook,22702,The Boy and the Monkey,200,True,9,3,False,6,0,619,619,75,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22702.txt
6d0e0c1f-70f8-4966-a846-6665ed7a8f6e,african_storybook,22706,Three truths of Hyena,200,True,12,13,False,-1,0,938,943,141,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22706.txt
bbe52487-800f-43df-af20-b7ffa0203448,african_storybook,22772,Honesty is a wealth,200,True,6,7,False,-1,0,820,820,228,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22772.txt
06292695-62a6-4a1c-beb7-de3dd4f24d32,african_storybook,22870,We Are The Same,200,True,9,10,False,-1,0,380,380,71,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22870.txt
418cd9ea-eb53-4f7a-9666-5c9d348a9e2e,african_storybook,22971,Sheep who got tired of city life,200,True,12,13,False,-1,0,965,975,125,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22971.txt
fc03889c-4358-457a-8adf-e5654cd50fba,african_storybook,22996,Body,200,True,10,11,False,-1,0,47,47,6,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/22996.txt
37a9a634-9743-472e-bc9e-86febe5fa6b4,african_storybook,23002,Three Best Friends,200,True,10,8,False,2,0,1081,1078,197,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23002.txt
b041a9e8-2fb9-4d4a-b594-be048446192c,african_storybook,23015,Education is the key,200,True,10,11,False,-1,0,1188,1186,265,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23015.txt
634f8ce6-936d-4be4-acc1-a4897e872870,african_storybook,23064,Kitchen Time,200,True,12,13,False,-1,0,628,628,69,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23064.txt
645f5f5f-97c3-4501-99c0-4aed0541556b,african_storybook,23116,The Little Elephant,200,True,6,7,False,-1,0,639,639,226,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23116.txt
8222f3a2-2e0b-4863-a12c-ec8c15f1e74e,african_storybook,23135,Face,200,True,10,11,False,-1,0,50,50,8,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23135.txt
34d0bc41-b0a5-4f2c-84c0-c7b4a9d77c79,african_storybook,23150,The Magic Flower,200,True,6,7,False,-1,0,200,200,75,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23150.txt
a0b88130-a31b-4806-941c-dcb1a4cbc1ad,african_storybook,23165,Alake loves Visitors,200,True,7,8,False,-1,0,441,444,103,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23165.txt
7da02963-b211-4026-a30d-db37266380ba,african_storybook,23172,Mojo and Tortiose,200,True,8,9,False,-1,0,549,550,99,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23172.txt
99b27614-a3e6-4bba-b886-244b036e76aa,african_storybook,23187,Water is life,200,True,8,9,False,-1,0,232,232,59,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23187.txt
7d3fe8d8-2069-4da1-9fbb-67462981d557,african_storybook,23220,Mark's trip to the zoo,200,True,9,10,False,-1,0,467,466,66,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23220.txt
c1433c5b-b08e-4f73-8be5-003acc63069c,african_storybook,2327,"The Seventh Sun: a Tribal Tale From Odisha, India",200,True,11,12,False,-1,0,1880,1860,293,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/2327.txt
63c5d77f-ec5a-4a6b-bff5-29d1657e38c7,african_storybook,23405,Monkey and the twins,200,True,12,13,False,-1,0,992,993,140,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23405.txt
edb0dee0-4949-4a9b-b9e8-0e1d1b9fd934,african_storybook,23430,Happy dogs,200,True,8,9,False,-1,0,509,509,108,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23430.txt
1cda21e1-16eb-4894-a9c0-9470aec5cca2,african_storybook,23686,Atieno's friend,200,True,12,13,False,-1,0,1092,1096,162,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23686.txt
c3bd1382-e6f4-4003-b2b6-b99d47ad7ae0,african_storybook,23798,The Wise Boy,200,True,9,10,False,-1,0,1296,1296,335,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23798.txt
96897732-f3a8-4160-9894-d5f47d3ca305,african_storybook,23860,Elephant and Hippo,200,True,12,13,False,-1,0,1402,1405,181,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23860.txt
43632fae-dcf4-40f7-b003-8a7b5369854a,african_storybook,23861,Aku and her ice cream,200,True,12,13,False,-1,0,1285,1289,164,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23861.txt
2bf7afb3-1676-4584-9f5b-869f24382cfa,african_storybook,23936,Bird Hunters,200,True,8,9,False,-1,0,641,638,118,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23936.txt
09667119-2bc8-4e61-831a-67b1a0985c25,african_storybook,23938,Result of famine,200,True,12,13,False,-1,0,968,971,162,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23938.txt
ff371545-0c04-4115-adff-3bca85ae9238,african_storybook,23944,A tiny seed: The story of Wanderimam Danasabe,200,True,12,13,False,-1,0,2323,2313,236,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/23944.txt
daa7471c-b583-4863-91bc-0ab1912c09f6,african_storybook,24013,My dog,200,True,5,6,False,-1,0,241,241,74,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24013.txt
4e0d4503-6a55-4db1-beee-210c2e211c25,african_storybook,24014,Journey of a Star,200,True,10,11,False,-1,0,542,542,74,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24014.txt
da8c9943-fced-43cf-8ad3-23d2f4c28c31,african_storybook,2408,Market Cows,200,True,16,17,False,-1,0,2437,2428,281,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/2408.txt
ad95a514-2a09-4207-a53a-771d654f0560,african_storybook,24194,"The one who loves me, knows what I love",200,True,8,9,False,-1,0,1011,1011,263,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24194.txt
da57d6d5-5e28-4550-9ec6-2a79fc3c94e8,african_storybook,24219,A happy family,200,True,6,7,False,-1,0,605,605,139,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24219.txt
df133490-80a2-4499-8a96-309bf9fe9d9b,african_storybook,24220,My Beautiful Mother,200,True,6,7,False,-1,0,399,399,73,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24220.txt
66bc1ee1-9da8-4c58-8c92-d3ca4b9539f9,african_storybook,24340,Maria's cake,200,True,9,10,False,-1,0,388,387,61,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24340.txt
91ae677d-e416-45c1-b1b9-0cc132ee5ec2,african_storybook,24342,The Singing Bird,200,True,9,10,False,-1,0,597,597,88,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24342.txt
d10913d9-de55-4f18-ae4a-4acb1b84e4ef,african_storybook,24364,Harold the Horse,200,True,13,14,False,-1,0,1224,1228,130,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24364.txt
051e6901-819b-42c5-b477-2e1c03758386,african_storybook,24387,The life of a girl,200,True,6,7,False,-1,0,341,341,69,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24387.txt
9d5a5d24-d544-402e-9aa3-378f8ac83c98,african_storybook,24410,Judy and her mother,200,True,10,11,False,-1,0,693,693,98,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24410.txt
a21ad30d-a815-4251-92e0-be0988c54db2,african_storybook,24412,Lule and Kitty the Cat,200,True,5,6,False,-1,0,246,246,84,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24412.txt
05467e16-f3d7-420d-8e4e-6523beb2ffd0,african_storybook,24444,My grandmother,200,True,6,7,False,-1,0,245,245,51,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24444.txt
c3bb5bd8-7783-48ec-868a-7bab42c050de,african_storybook,24477,Ugali and Fish,200,True,7,8,False,-1,0,658,663,131,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24477.txt
b5037e48-9559-410c-8625-73eb93afb839,african_storybook,24519,Baby falls into the River Nile,200,True,5,6,False,-1,0,286,286,71,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24519.txt
ec95a6bc-4de4-4562-98bc-b417832fa87c,african_storybook,24532,The boy who liked to laugh,200,True,14,15,False,-1,0,524,524,72,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24532.txt
6d72a3f5-94d1-4298-a881-01ab247bae12,african_storybook,24538,Family shopping,200,True,11,12,False,-1,0,650,649,72,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24538.txt
607a41f0-06f7-45fa-8847-ce7ec1bfa07a,african_storybook,24545,My two sisters Nelly and Vivian,200,True,9,10,False,-1,0,1263,1264,232,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24545.txt
dd28e0da-4658-4db9-a000-f61c637e40fe,african_storybook,24557,The first pregnancy experience,200,True,7,8,False,-1,0,445,445,74,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24557.txt
dcb2a7e4-a3b0-431e-878a-6358075b7ea6,african_storybook,24566,The little playful children,200,True,6,7,False,-1,0,353,353,75,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24566.txt
854328de-a136-4e41-9764-eca5b12ecf2b,african_storybook,24573,Mothers love,200,True,8,9,False,-1,0,286,286,54,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24573.txt
716f8b16-3b8c-457e-bbd5-3fc6c8e4f228,african_storybook,24580,Losing my mother,200,True,7,8,False,-1,0,264,264,48,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24580.txt
35666c70-9e98-4c13-998e-2294b8c4eb08,african_storybook,24590,The lovely  Bird,200,True,7,8,False,-1,0,380,380,75,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24590.txt
99ffd030-8ba8-4bbd-a2b7-a4c199860547,african_storybook,24596,I love my father,200,True,6,8,False,-2,0,359,359,71,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24596.txt
2a5da6b4-6cc9-42cf-ba53-c680f15f2b02,african_storybook,24617,My first day at school,200,True,10,11,False,-1,0,682,682,75,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24617.txt
2e474a9c-5b58-4f57-9f72-2602ec55c84d,african_storybook,24625,An African mother,200,True,6,7,False,-1,0,362,361,70,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24625.txt
10bc17fe-f172-4ed1-b1e3-f2d518876c90,african_storybook,24644,Okumu and his cow,200,True,4,5,False,-1,0,217,215,60,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24644.txt
6c1ea13f-a984-4f22-81cf-a5a7ddcb9ce6,african_storybook,24647,King of the Nile,200,True,17,18,False,-1,0,1114,1114,75,True,1,17,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24647.txt
d2a23a7d-38aa-4b28-9160-e0162d9c0bb4,african_storybook,24700,Mary is lazy,200,True,9,10,False,-1,0,285,285,58,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24700.txt
b3a78b33-d185-422c-b55b-6437d8d61254,african_storybook,24729,Hare and Tortoise,200,True,9,10,False,-1,0,564,564,75,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24729.txt
96a374ec-aac1-4ea7-87c6-7de4685bbb54,african_storybook,24732,People who forgot,200,True,12,13,False,-1,0,948,950,156,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/24732.txt
ae04f439-0e08-42ad-9283-862e4d686c64,african_storybook,2549,The Happy Revival,200,True,7,8,False,-1,0,1902,1889,341,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/2549.txt
65b24f6a-19d6-4ac2-a899-70e0327d46b0,african_storybook,2595,The Tree Wife,200,True,14,15,False,-1,0,2700,2669,268,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/2595.txt
babb206f-1d5f-4933-a767-0408362b207b,african_storybook,3125,Kato Clever and the Big Trouble,200,True,10,13,False,-3,0,2770,2734,593,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/3125.txt
2ffb31fd-f1fb-46bc-8139-974a9807bf8a,african_storybook,31293,Asiimwe's special mat,200,True,10,11,False,-1,0,509,509,85,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31293.txt
82f47a85-1050-447c-ab46-4bb77f0eaa3c,african_storybook,31355,Chameleon Races Rabbit,200,True,11,12,False,-1,0,1107,1110,185,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31355.txt
a6a5c38a-0d55-4552-8b3b-745e80c14162,african_storybook,31419,The Ant Invasion,200,True,13,14,False,-1,0,787,787,75,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31419.txt
29df2d4b-8c2f-4076-8cf2-f45006bbfd03,african_storybook,31499,Inviting a giraffe to tea,200,True,32,33,False,-1,0,11059,11084,680,True,1,32,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31499.txt
0b1076f0-7baf-48f0-8e0b-d40055ae9d44,african_storybook,31578,The fat donkey,200,True,8,9,False,-1,0,766,766,151,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31578.txt
14eafd98-7b52-4faa-8c57-6f0f241b996d,african_storybook,31689,Friend at Night,200,True,8,10,False,-2,0,1226,1230,244,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31689.txt
bfd5fd7f-7828-4958-8b0d-5f775aeb41b9,african_storybook,31702,Lion gets sick,200,True,12,13,False,-1,0,2303,2311,294,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31702.txt
7487be45-8314-4231-b4ea-96b11013a477,african_storybook,31708,My school clothes,200,True,8,9,False,-1,0,261,261,50,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31708.txt
49e120b5-6ae4-4838-b323-2190afa7c183,african_storybook,31833,Fati and the Honey Tree,200,True,18,20,False,-2,0,2254,2263,250,True,1,18,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31833.txt
201c1a00-3c42-4d2c-bf56-dec16d7695a8,african_storybook,31836,Fati and the Green Snake,200,True,18,19,False,-1,0,1597,1607,149,True,1,18,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31836.txt
f1c7fe2d-5437-4130-b6dc-8e4e09a16e7c,african_storybook,31892,Emeka and the old man,200,True,12,13,False,-1,0,1831,1836,194,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31892.txt
38084019-e031-4577-b65c-8ad9e948ef0b,african_storybook,31898,Planet Earth: The Great Oxidation Event,200,True,20,21,False,-1,0,4149,4149,346,True,1,20,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31898.txt
bfce3b20-ba79-4626-8478-87eaaf78eb46,african_storybook,31900,The Boy Who Discovered IT,200,True,42,10,False,32,0,22247,22146,678,True,1,42,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31900.txt
b5b611dd-98c3-4621-bb59-69a6780c79bf,african_storybook,31901,Berry the Bear,200,True,20,13,False,7,0,5615,5644,472,True,1,20,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31901.txt
ceb20739-16b7-4369-ae5f-a9176ee8dea6,african_storybook,31944,A father's lesson,200,True,12,13,False,-1,0,1871,1877,213,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31944.txt
c4413f1a-77df-45ea-bd19-b11c21dea230,african_storybook,31945,Abebe and the English boys,200,True,12,11,False,1,0,2279,2284,224,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31945.txt
b5e28ddb-b267-41d8-bc67-68f25b89bd07,african_storybook,31946,Father and daughters,200,True,12,13,False,-1,0,2596,2603,249,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31946.txt
67025106-671f-4f02-ba02-f43bf8b31569,african_storybook,31947,"Father, son and donkey",200,True,8,9,False,-1,0,841,843,143,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31947.txt
ebbab745-78c4-4d36-9a14-2fa73a258f82,african_storybook,31948,Foolish husband and wife,200,True,8,9,False,-1,0,831,831,119,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31948.txt
5a369170-cc94-45ed-9fd7-edf2fcd5f2a5,african_storybook,31949,Why hyenas limp,200,True,8,9,False,-1,0,1396,1401,204,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31949.txt
631f1d5e-ef4b-4ddc-862f-0620abdac6c8,african_storybook,31995,Time,200,True,12,13,False,-1,0,576,576,77,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/31995.txt
20a7a6ab-5f64-4875-a88e-866d58f71e38,african_storybook,32041,What Lulu wanted,200,True,16,17,False,-1,0,861,869,82,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32041.txt
7dfcd2e4-f46d-40af-a1a2-521b0b756f6a,african_storybook,32045,Chess and family roles,200,True,8,9,False,-1,0,894,894,159,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32045.txt
b0283a0b-5836-498f-9086-70e81e7c91c2,african_storybook,32179,Fire on the mountain,200,True,8,9,False,-1,0,1458,1469,263,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32179.txt
8ba88423-625a-4dc5-9fd3-aa45c961d665,african_storybook,32214,Crocodile and Ngô-Iwa,200,True,12,13,False,-1,0,662,663,65,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32214.txt
913abebe-56d6-4b4a-a6a1-bd6b0ae5545e,african_storybook,32228,The sticky doll,200,True,16,13,False,3,0,2569,2576,227,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32228.txt
95b3f249-776a-419d-ac71-b68d3c8950f3,african_storybook,32340,My cat is hiding,200,True,8,9,False,-1,0,542,542,76,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32340.txt
e072addc-fa76-465e-8e10-45ff5adbf0b3,african_storybook,32355,Jesus Walks on Water,200,True,7,9,False,-2,0,365,368,80,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32355.txt
c6481c05-a9fd-4f2b-bf60-94a2f9872562,african_storybook,32356,The Lost Sheep and the Lost Coin,200,True,8,10,False,-2,0,959,961,199,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32356.txt
3e1371af-32af-4165-a9c1-51bef6579c68,african_storybook,32357,Guests at the Feast,200,True,7,9,False,-2,0,1235,1237,243,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32357.txt
7d620dcf-c174-4a9e-ad0d-53916b8cc9fc,african_storybook,32380,A New School,200,True,8,9,False,-1,0,1683,1687,248,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32380.txt
f04d0e38-2bab-45ff-95a5-ee9feee4f8ec,african_storybook,32382,The Mystery of the Black Forest,200,True,8,9,False,-1,0,2963,2967,473,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32382.txt
d3f41d32-45e8-4082-9630-7638d7fb9b98,african_storybook,32386,New hope,200,True,7,4,False,3,0,1825,1823,321,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32386.txt
d33d77dd-4503-4c81-9329-35bcc6791dd8,african_storybook,32391,The Magic Pot,200,True,6,3,False,3,0,1219,1222,301,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32391.txt
69f443aa-58e6-4773-8bfc-2a3e886bb60b,african_storybook,32408,Soccer skills,200,True,10,11,False,-1,0,486,486,122,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32408.txt
2c14aa9e-1c2f-4a7a-9e3d-68cf4064285a,african_storybook,32410,Nusha in the sky,200,True,12,13,False,-1,0,505,505,52,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32410.txt
e68d5cb5-4fcf-4f8b-b77f-7f95694d7666,african_storybook,32413,Sihle Goes Back To School,200,True,10,11,False,-1,0,2126,2126,313,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32413.txt
da01e15c-97bc-4182-af84-6794823b284a,african_storybook,32416,Busy busy sun,200,True,8,9,False,-1,0,839,839,129,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32416.txt
5ee8281a-d9ab-4a87-8c78-864d3379d4db,african_storybook,32431,The Great Flood,200,True,7,3,False,4,0,358,358,74,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32431.txt
b28c8ef2-31e3-49a6-a957-cd921c3fcc26,african_storybook,32435,The Helpful Girl,200,True,7,4,False,3,0,503,503,75,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32435.txt
9f226b25-faaf-483c-b370-a39351971bae,african_storybook,32446,The wicked snake,200,True,11,12,False,-1,0,1229,1235,145,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32446.txt
bd8e793b-4d7a-4a03-a6d6-a62b1df4056c,african_storybook,32460,Life story of beans,200,True,16,17,False,-1,0,472,472,54,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32460.txt
737a31e9-3132-4a76-9cbc-cec1f19e69d8,african_storybook,32487,(Colour-in) Fire,200,True,8,9,False,-1,0,118,116,19,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32487.txt
457dbfd8-50ff-4e73-bee8-90f5c5734862,african_storybook,32520,Big-head Ant and lazy Pigeon,200,True,12,13,False,-1,0,717,725,73,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32520.txt
3bc41de6-a48d-48b2-8ad6-81421592a832,african_storybook,32527,Eclipse of Love,200,True,13,14,False,-1,0,1624,1624,245,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32527.txt
febf598f-a649-4132-bfd4-dd01717c0c44,african_storybook,32606,Sentence Street,200,True,12,13,False,-1,0,2310,2311,281,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32606.txt
f7060980-2ca6-4c95-a9ec-7bba286ac3dc,african_storybook,32648,A Rainbow Tale,200,True,14,15,False,-1,0,4061,4066,383,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32648.txt
